STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
43,2020-01-01 09:25:02,2020-01-01 09:19:40,PORTOBELLO ROAD,30,15,15,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:30:02,2020-01-01 09:29:49,PORTOBELLO ROAD,30,15,15,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:35:02,2020-01-01 09:29:49,PORTOBELLO ROAD,30,15,15,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:40:02,2020-01-01 09:38:05,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:45:02,2020-01-01 09:38:05,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:50:02,2020-01-01 09:48:14,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 09:55:02,2020-01-01 09:48:14,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:00:02,2020-01-01 09:58:23,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:05:02,2020-01-01 09:58:23,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:10:02,2020-01-01 10:08:33,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:15:02,2020-01-01 10:08:33,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:20:02,2020-01-01 10:18:42,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:25:02,2020-01-01 10:18:42,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:30:02,2020-01-01 10:28:51,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:35:02,2020-01-01 10:28:51,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:40:27,2020-01-01 10:39:00,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:45:02,2020-01-01 10:39:00,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:50:02,2020-01-01 10:49:09,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 10:55:02,2020-01-01 10:49:09,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:00:02,2020-01-01 10:56:55,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:05:02,2020-01-01 10:56:55,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:10:02,2020-01-01 11:07:04,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:15:03,2020-01-01 11:07:04,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:20:02,2020-01-01 11:17:13,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:25:02,2020-01-01 11:17:13,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:30:02,2020-01-01 11:27:22,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:35:02,2020-01-01 11:27:22,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:40:02,2020-01-01 11:37:31,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:45:02,2020-01-01 11:37:31,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:50:02,2020-01-01 11:47:40,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 11:55:02,2020-01-01 11:47:40,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:00:02,2020-01-01 11:57:50,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:05:02,2020-01-01 11:57:50,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:10:02,2020-01-01 12:07:59,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:15:02,2020-01-01 12:07:59,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:20:02,2020-01-01 12:18:08,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:25:02,2020-01-01 12:18:08,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:30:03,2020-01-01 12:26:22,PORTOBELLO ROAD,30,15,15,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:35:02,2020-01-01 12:26:22,PORTOBELLO ROAD,30,15,15,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:40:02,2020-01-01 12:37:44,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:45:02,2020-01-01 12:37:44,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:50:02,2020-01-01 12:47:53,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 12:55:02,2020-01-01 12:47:53,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:00:02,2020-01-01 12:58:02,PORTOBELLO ROAD,30,16,14,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:05:02,2020-01-01 13:04:02,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:10:02,2020-01-01 13:04:02,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:15:02,2020-01-01 13:14:11,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:20:03,2020-01-01 13:14:11,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:25:02,2020-01-01 13:24:20,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:30:02,2020-01-01 13:24:20,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:35:02,2020-01-01 13:34:49,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:40:02,2020-01-01 13:37:21,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:45:02,2020-01-01 13:43:36,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:50:02,2020-01-01 13:43:36,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 13:55:02,2020-01-01 13:54:28,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:00:02,2020-01-01 13:55:02,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:05:02,2020-01-01 13:55:02,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:10:01,2020-01-01 14:05:11,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:15:02,2020-01-01 14:05:11,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:20:02,2020-01-01 14:18:02,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:25:02,2020-01-01 14:24:06,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:30:02,2020-01-01 14:27:57,PORTOBELLO ROAD,30,23,7,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:35:02,2020-01-01 14:33:59,PORTOBELLO ROAD,30,23,7,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:40:02,2020-01-01 14:35:43,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:45:02,2020-01-01 14:43:57,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:50:02,2020-01-01 14:43:57,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 14:55:02,2020-01-01 14:54:08,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:00:27,2020-01-01 14:54:08,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:05:02,2020-01-01 15:04:17,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:10:02,2020-01-01 15:04:17,PORTOBELLO ROAD,30,21,9,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:15:02,2020-01-01 15:11:06,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:20:02,2020-01-01 15:11:06,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:25:02,2020-01-01 15:21:14,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:30:02,2020-01-01 15:21:14,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:35:02,2020-01-01 15:31:24,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:40:02,2020-01-01 15:31:24,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:45:02,2020-01-01 15:44:23,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:50:02,2020-01-01 15:44:23,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 15:55:02,2020-01-01 15:54:32,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:00:02,2020-01-01 15:54:32,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:05:27,2020-01-01 16:00:24,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:10:02,2020-01-01 16:09:10,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:15:02,2020-01-01 16:09:10,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:20:02,2020-01-01 16:19:19,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:25:02,2020-01-01 16:19:19,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:30:03,2020-01-01 16:29:28,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:35:02,2020-01-01 16:29:28,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:40:02,2020-01-01 16:37:34,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:45:02,2020-01-01 16:42:54,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:50:02,2020-01-01 16:42:54,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 16:55:02,2020-01-01 16:53:03,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:00:02,2020-01-01 16:57:22,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:05:02,2020-01-01 17:00:24,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:10:02,2020-01-01 17:06:55,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:15:02,2020-01-01 17:06:55,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:20:02,2020-01-01 17:17:03,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:25:02,2020-01-01 17:17:03,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:30:02,2020-01-01 17:27:12,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:35:02,2020-01-01 17:27:12,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:40:02,2020-01-01 17:37:21,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:45:01,2020-01-01 17:37:21,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:50:02,2020-01-01 17:47:30,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 17:55:02,2020-01-01 17:47:30,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:00:02,2020-01-01 17:57:39,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:05:02,2020-01-01 17:57:39,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:10:02,2020-01-01 18:07:48,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:15:02,2020-01-01 18:07:48,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:20:02,2020-01-01 18:17:57,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:25:02,2020-01-01 18:17:57,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:30:02,2020-01-01 18:27:16,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:35:02,2020-01-01 18:27:16,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:40:02,2020-01-01 18:39:41,PORTOBELLO ROAD,30,17,13,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:45:02,2020-01-01 18:40:16,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:50:02,2020-01-01 18:40:16,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 18:55:02,2020-01-01 18:50:25,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:00:02,2020-01-01 18:58:11,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:05:02,2020-01-01 18:58:11,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:10:02,2020-01-01 19:08:20,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:15:02,2020-01-01 19:08:20,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:20:02,2020-01-01 19:17:00,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:25:02,2020-01-01 19:21:12,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:30:02,2020-01-01 19:21:12,PORTOBELLO ROAD,30,18,12,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:35:02,2020-01-01 19:31:22,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:40:03,2020-01-01 19:31:22,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:45:02,2020-01-01 19:41:31,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:50:02,2020-01-01 19:41:31,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 19:55:02,2020-01-01 19:51:40,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 20:00:02,2020-01-01 19:51:40,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 20:05:03,2020-01-01 20:03:50,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 20:10:02,2020-01-01 20:03:50,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 20:15:02,2020-01-01 20:13:58,PORTOBELLO ROAD,30,20,10,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-01 20:20:02,2020-01-01 20:16:15,PORTOBELLO ROAD,30,19,11,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:05:02,2020-01-03 00:03:59,PORTOBELLO ROAD,30,5,25,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:10:02,2020-01-03 00:08:17,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:15:02,2020-01-03 00:08:17,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:20:02,2020-01-03 00:18:26,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:25:02,2020-01-03 00:18:26,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:30:02,2020-01-03 00:28:35,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:35:02,2020-01-03 00:31:54,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:40:02,2020-01-03 00:31:54,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:45:02,2020-01-03 00:42:03,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:50:01,2020-01-03 00:42:03,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 00:55:02,2020-01-03 00:52:12,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:00:02,2020-01-03 00:52:12,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:05:02,2020-01-03 01:02:21,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:10:02,2020-01-03 01:02:21,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:15:02,2020-01-03 01:12:30,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:20:02,2020-01-03 01:12:30,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:25:02,2020-01-03 01:22:39,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
43,2020-01-03 01:30:02,2020-01-03 01:22:39,PORTOBELLO ROAD,30,4,26,Open,Portobello Road,53.330090000000006,-6.268044000000001
