STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
80,2020-01-01 09:35:02,2020-01-01 09:28:55,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 09:40:02,2020-01-01 09:39:04,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 09:45:02,2020-01-01 09:39:04,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 09:50:02,2020-01-01 09:49:14,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 09:55:02,2020-01-01 09:49:14,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:00:02,2020-01-01 09:59:23,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:05:02,2020-01-01 09:59:23,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:10:02,2020-01-01 10:09:32,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:15:02,2020-01-01 10:09:32,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:20:02,2020-01-01 10:19:41,ST JAMES HOSPITAL (LUAS),40,39,1,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:25:02,2020-01-01 10:24:41,ST JAMES HOSPITAL (LUAS),40,25,15,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:30:02,2020-01-01 10:25:54,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:35:02,2020-01-01 10:25:54,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:40:27,2020-01-01 10:36:04,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:45:02,2020-01-01 10:36:04,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:50:02,2020-01-01 10:46:12,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 10:55:02,2020-01-01 10:46:12,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:00:02,2020-01-01 10:56:22,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:05:02,2020-01-01 10:56:22,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:10:02,2020-01-01 11:06:31,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:15:03,2020-01-01 11:14:46,ST JAMES HOSPITAL (LUAS),40,21,19,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:20:02,2020-01-01 11:15:30,ST JAMES HOSPITAL (LUAS),40,22,18,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:25:02,2020-01-01 11:15:30,ST JAMES HOSPITAL (LUAS),40,22,18,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:30:02,2020-01-01 11:25:48,ST JAMES HOSPITAL (LUAS),40,22,18,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:35:02,2020-01-01 11:33:29,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
80,2020-01-01 11:40:02,2020-01-01 11:33:29,ST JAMES HOSPITAL (LUAS),40,23,17,Open,St James Hospital (Luas),53.34135799999999,-6.292951
